payment_id,transaction_id,payment_delay_days,payment_status
18519,34931,18,Late
18520,34917,7,Paid
18521,34932,13,Paid
18522,34934,3,Paid
18523,34926,21,Late
18524,34944,29,Late
18525,34949,25,Late
18526,34935,26,Late
18527,34939,25,Late
18528,34950,25,Late
18529,34947,15,Late
18530,34936,27,Late
18531,34945,27,Late
18532,34952,30,Paid
18533,34948,25,Late
18534,34955,0,Paid
18535,34953,0,Paid
18536,34957,0,Paid
18537,34965,0,Paid
18538,34963,0,Paid
18539,34969,5,Paid
18540,34968,3,Paid
18541,34961,0,Paid
18542,34954,3,Paid
18543,34985,16,Late
18544,34979,10,Paid
18545,34982,5,Paid
18546,34984,17,Late
18547,34975,12,Paid
18548,34983,21,Late
18549,34986,16,Late
18550,34980,12,Paid
18551,34976,24,Late
18552,34998,10,Paid
18553,35002,0,Paid
18554,34990,5,Paid
18555,34989,1,Paid
18556,35004,4,Paid
18557,35006,7,Paid
18558,34997,9,Paid
18559,34999,9,Paid
18560,34996,13,Paid
18561,35016,24,Late
18562,35012,23,Late
18563,35010,22,Late
18564,35014,27,Late
18565,35015,19,Late
18566,35020,19,Late
18567,35024,11,Paid
18568,35017,26,Late
18569,35021,20,Late
18570,35022,35,Paid
18571,35039,0,Paid
18572,35027,3,Paid
18573,35037,5,Paid
18574,35036,0,Paid
18575,35034,4,Paid
18576,35038,3,Paid
18577,35026,1,Paid
18578,35025,8,Paid
18579,35032,0,Paid
18580,35053,28,Late
18581,35056,34,Paid
18582,35044,23,Late
18583,35058,25,Late
18584,35045,38,Paid
18585,35048,29,Late
18586,35054,24,Late
18587,35060,31,Paid
18588,35047,24,Late
18589,35049,19,Late
18590,35062,16,Late
18591,35065,4,Paid
18592,35068,22,Late
18593,35069,7,Paid
18594,35071,26,Late
18595,35076,9,Paid
18596,35070,21,Late
18597,35072,18,Late
18598,35077,20,Late
18599,35078,20,Late
18600,35091,0,Paid
18601,35083,0,Paid
18602,35095,0,Paid
18603,35084,1,Paid
18604,35086,0,Paid
18605,35090,1,Paid
18606,35097,1,Paid
18607,35085,0,Paid
18608,35080,1,Paid
18609,35099,26,Late
18610,35104,24,Late
18611,35103,31,Paid
18612,35098,24,Late
18613,35101,25,Late
18614,35115,14,Paid
18615,35119,20,Late
18616,35108,14,Paid
18617,35114,16,Late
18618,35122,12,Paid
18619,35113,13,Paid
18620,35112,13,Paid
18621,35106,15,Late
18622,35116,12,Paid
18623,35130,17,Late
18624,35127,9,Paid
18625,35134,2,Paid
18626,35128,24,Late
18627,35135,9,Paid
18628,35133,17,Late
18629,35126,18,Late
18630,35132,15,Late
18631,35124,10,Paid
18632,35142,29,Late
18633,35143,21,Late
18634,35152,14,Paid
18635,35155,0,Paid
18636,35157,3,Paid
18637,35149,5,Paid
18638,35145,4,Paid
18639,35162,1,Paid
18640,35148,11,Paid
18641,35146,9,Paid
18642,35159,6,Paid
18643,35154,3,Paid
18644,35156,10,Paid
18645,35150,2,Paid
18646,35165,14,Paid
18647,35167,7,Paid
18648,35164,13,Paid
18649,35166,6,Paid
18650,35168,7,Paid
18651,35189,34,Pending
18652,35185,38,Paid
18653,35187,35,Pending
18654,35183,32,Paid
18655,35188,30,Paid
18656,35179,25,Late
18657,35178,29,Late
18658,35182,23,Late
18659,35173,29,Late
18660,35195,15,Late
18661,35207,3,Paid
18662,35203,13,Paid
18663,35206,15,Late
18664,35205,12,Paid
18665,35200,14,Paid
18666,35198,6,Paid
18667,35201,9,Paid
18668,35192,18,Late
18669,35193,13,Paid
18670,35218,12,Paid
18671,35211,8,Paid
18672,35215,11,Paid
18673,35212,0,Paid
18674,35217,15,Late
18675,35224,20,Late
18676,35208,5,Paid
18677,35223,6,Paid
18678,35214,13,Paid
18679,35216,18,Late
18680,35241,7,Paid
18681,35237,1,Paid
18682,35228,6,Paid
18683,35238,2,Paid
18684,35231,4,Paid
18685,35239,6,Paid
18686,35243,3,Paid
18687,35235,4,Paid
18688,35236,8,Paid
18689,35234,9,Paid
18690,35229,0,Paid
18691,35246,16,Late
18692,35244,13,Paid
18693,35260,3,Paid
18694,35255,3,Paid
18695,35251,0,Paid
18696,35263,3,Paid
18697,35254,0,Paid
18698,35253,6,Paid
18699,35247,0,Paid
18700,35262,1,Paid
18701,35258,0,Paid
18702,35259,0,Paid
18703,35250,4,Paid
18704,35267,0,Paid
18705,35266,0,Paid
18706,35268,0,Paid
18707,35279,1,Paid
18708,35278,12,Paid
18709,35286,12,Paid
18710,35283,2,Paid
18711,35272,4,Paid
18712,35280,3,Paid
18713,35275,0,Paid
18714,35273,1,Paid
18715,35285,10,Paid
18716,35284,8,Paid
18717,35296,3,Paid
18718,35302,0,Paid
18719,35293,2,Paid
18720,35295,0,Paid
18721,35289,6,Paid
18722,35287,3,Paid
18723,35304,0,Paid
18724,35288,10,Paid
18725,35299,0,Paid
18726,35297,4,Paid
18727,35308,28,Late
18728,35306,19,Late
18729,35305,25,Late
18730,35310,17,Late
18731,35319,1,Paid
18732,35323,10,Paid
18733,35311,12,Paid
18734,35326,19,Late
18735,35321,16,Late
18736,35328,16,Late
18737,35325,10,Paid
18738,35313,13,Paid
18739,35341,14,Paid
18740,35344,12,Paid
18741,35346,16,Late
18742,35342,19,Late
18743,35339,16,Late
18744,35329,17,Late
18745,35334,22,Late
18746,35343,16,Late
18747,35358,0,Paid
18748,35359,8,Paid
18749,35352,7,Paid
18750,35362,7,Paid
18751,35349,9,Paid
18752,35348,8,Paid
18753,35356,6,Paid
18754,35364,17,Late
18755,35378,18,Late
18756,35380,22,Late
18757,35365,29,Late
18758,35369,25,Late
18759,35379,28,Late
18760,35371,25,Late
18761,35374,31,Paid
18762,35373,19,Late
18763,35383,13,Paid
18764,35391,12,Paid
18765,35387,0,Paid
18766,35392,10,Paid
18767,35395,6,Paid
18768,35397,3,Paid
18769,35394,0,Paid
18770,35408,3,Paid
18771,35417,12,Paid
18772,35403,13,Paid
18773,35402,7,Paid
18774,35409,13,Paid
18775,35401,13,Paid
18776,35407,9,Paid
18777,35411,5,Paid
18778,35415,11,Paid
18779,35434,6,Paid
18780,35435,7,Paid
18781,35436,8,Paid
18782,35433,0,Paid
18783,35423,1,Paid
18784,35422,0,Paid
18785,35421,7,Paid
18786,35420,2,Paid
18787,35454,21,Late
18788,35448,11,Paid
18789,35440,26,Late
18790,35450,13,Paid
18791,35451,22,Late
18792,35445,19,Late
18793,35449,18,Late
18794,35447,17,Late
18795,35453,15,Late
18796,35446,25,Late
18797,35466,29,Late
18798,35471,22,Late
18799,35472,27,Late
18800,35467,29,Late
18801,35457,33,Pending
18802,35463,25,Late
18803,35468,26,Late
18804,35462,29,Late
18805,35459,33,Paid
18806,35479,0,Paid
18807,35481,8,Paid
18808,35485,3,Paid
18809,35482,4,Paid
18810,35473,16,Late
18811,35488,5,Paid
18812,35475,9,Paid
18813,35477,9,Paid
18814,35489,19,Late
18815,35496,2,Paid
18816,35502,16,Late
18817,35497,6,Paid
18818,35494,3,Paid
18819,35503,17,Late
18820,35504,6,Paid
18821,35500,8,Paid
18822,35513,22,Late
18823,35515,4,Paid
18824,35524,6,Paid
18825,35509,10,Paid
18826,35520,11,Paid
18827,35522,8,Paid
18828,35519,7,Paid
18829,35511,20,Late
18830,35517,14,Paid
18831,35516,15,Late
18832,35529,22,Late
18833,35528,24,Late
18834,35530,27,Late
18835,35542,6,Paid
18836,35532,12,Paid
18837,35544,14,Paid
18838,35543,18,Late
18839,35545,20,Late
18840,35538,11,Paid
18841,35549,16,Late
18842,35540,0,Paid
18843,35536,18,Late
18844,35561,7,Paid
18845,35551,9,Paid
18846,35558,13,Paid
18847,35557,10,Paid
18848,35555,11,Paid
18849,35554,18,Late
18850,35560,9,Paid
18851,35553,5,Paid
18852,35564,20,Late
18853,35579,8,Paid
18854,35581,15,Late
18855,35571,10,Paid
18856,35583,0,Paid
18857,35584,9,Paid
18858,35570,1,Paid
18859,35577,6,Paid
18860,35578,5,Paid
18861,35576,0,Paid
18862,35595,11,Paid
18863,35590,27,Late
18864,35596,17,Late
18865,35591,15,Late
18866,35599,25,Late
18867,35594,14,Paid
18868,35597,15,Late
18869,35606,16,Late
18870,35607,9,Paid
18871,35611,8,Paid
18872,35610,0,Paid
18873,35604,7,Paid
18874,35605,7,Paid
18875,35617,28,Late
18876,35619,24,Late
18877,35622,38,Paid
18878,35614,22,Late
18879,35625,35,Paid
18880,35627,29,Late
18881,35624,32,Pending
18882,35631,22,Late
18883,35630,7,Paid
18884,35632,18,Late
18885,35633,17,Late
18886,35635,16,Late
18887,35641,24,Late
18888,35642,30,Paid
18889,35649,8,Paid
18890,35647,19,Late
18891,35648,15,Late
18892,35645,22,Late
18893,35651,27,Late
18894,35659,25,Late
18895,35657,32,Paid
18896,35656,37,Paid
18897,35658,42,Pending
18898,35673,20,Late
18899,35671,14,Paid
18900,35667,26,Late
18901,35663,32,Paid
18902,35674,28,Late
18903,35669,32,Pending
18904,35661,22,Late
18905,35668,20,Late
18906,35677,24,Late
18907,35662,22,Late
18908,35684,11,Paid
18909,35695,12,Paid
18910,35682,13,Paid
18911,35687,10,Paid
18912,35680,9,Paid
18913,35685,11,Paid
18914,35678,0,Paid
18915,35690,9,Paid
18916,35688,8,Paid
18917,35710,22,Late
18918,35701,20,Late
18919,35713,23,Late
18920,35699,18,Late
18921,35702,26,Late
18922,35697,23,Late
18923,35705,21,Late
18924,35696,17,Late
18925,35707,25,Late
18926,35698,22,Late
18927,35706,17,Late
18928,35715,3,Paid
18929,35730,7,Paid
18930,35729,6,Paid
18931,35725,6,Paid
18932,35722,4,Paid
18933,35716,9,Paid
18934,35723,10,Paid
18935,35718,7,Paid
18936,35720,1,Paid
18937,35721,0,Paid
18938,35731,1,Paid
18939,35733,9,Paid
18940,35740,1,Paid
18941,35736,10,Paid
18942,35742,0,Paid
18943,35744,0,Paid
18944,35732,0,Paid
18945,35738,0,Paid
18946,35743,0,Paid
18947,35746,0,Paid
18948,35734,2,Paid
18949,35758,34,Paid
18950,35757,41,Paid
18951,35759,26,Late
18952,35751,27,Late
18953,35752,25,Late
18954,35765,34,Paid
18955,35764,33,Pending
18956,35756,24,Late
18957,35767,24,Late
18958,35762,33,Pending
18959,35782,11,Paid
18960,35785,13,Paid
18961,35779,5,Paid
18962,35781,0,Paid
18963,35775,5,Paid
18964,35768,13,Paid
18965,35774,20,Late
18966,35784,7,Paid
18967,35796,21,Late
18968,35801,14,Paid
18969,35791,3,Paid
18970,35793,11,Paid
18971,35797,14,Paid
18972,35789,0,Paid
18973,35795,13,Paid
18974,35799,15,Late
18975,35787,11,Paid
18976,35790,9,Paid
18977,35794,9,Paid
18978,35805,1,Paid
18979,35806,0,Paid
18980,35809,0,Paid
18981,35808,0,Paid
18982,35820,13,Paid
18983,35813,10,Paid
18984,35825,8,Paid
18985,35821,16,Late
18986,35822,14,Paid
18987,35824,10,Paid
18988,35810,15,Late
18989,35829,15,Late
18990,35839,18,Late
18991,35831,22,Late
18992,35836,14,Paid
18993,35832,12,Paid
18994,35837,17,Late
18995,35846,2,Paid
18996,35840,7,Paid
18997,35850,7,Paid
18998,35854,0,Paid
18999,35848,11,Paid
19000,35841,8,Paid
19001,35845,14,Paid
19002,35843,10,Paid
19003,35856,12,Paid
19004,35868,16,Late
19005,35859,10,Paid
19006,35871,10,Paid
19007,35870,3,Paid
19008,35875,17,Late
19009,35869,10,Paid
19010,35873,5,Paid
19011,35867,14,Paid
19012,35888,5,Paid
19013,35879,13,Paid
19014,35884,20,Late
19015,35886,13,Paid
19016,35881,12,Paid
19017,35892,13,Paid
19018,35893,5,Paid
19019,35880,19,Late
19020,35887,15,Late
19021,35878,14,Paid
19022,35899,9,Paid
19023,35906,11,Paid
19024,35909,14,Paid
19025,35896,10,Paid
19026,35910,4,Paid
19027,35911,13,Paid
19028,35905,13,Paid
19029,35895,12,Paid
19030,35907,16,Late
19031,35894,11,Paid
19032,35925,33,Paid
19033,35927,35,Paid
19034,35914,30,Pending
19035,35923,24,Late
19036,35913,27,Late
19037,35928,34,Pending
19038,35922,20,Late
19039,35930,19,Late
19040,35937,19,Late
19041,35935,16,Late
19042,35932,25,Late
19043,35952,2,Paid
19044,35954,0,Paid
19045,35939,4,Paid
19046,35945,0,Paid
19047,35940,0,Paid
19048,35949,0,Paid
19049,35953,3,Paid
19050,35950,5,Paid
19051,35943,0,Paid
19052,35951,3,Paid
19053,35947,8,Paid
19054,35967,13,Paid
19055,35963,21,Late
19056,35964,24,Late
19057,35966,19,Late
19058,35960,26,Late
19059,35959,30,Paid
19060,35970,21,Late
19061,35974,18,Late
19062,35979,31,Pending
19063,35983,31,Paid
19064,35976,14,Paid
19065,35982,26,Late
19066,35977,25,Late
19067,35984,28,Late
19068,35978,26,Late
19069,35981,26,Late
19070,35986,22,Late
19071,35996,5,Paid
19072,35997,10,Paid
19073,35994,0,Paid
19074,36012,0,Paid
19075,36013,6,Paid
19076,35999,5,Paid
19077,36010,11,Paid
19078,36003,0,Paid
19079,36004,3,Paid
19080,36007,0,Paid
19081,36009,12,Paid
19082,36006,7,Paid
19083,36011,3,Paid
19084,36034,0,Paid
19085,36028,0,Paid
19086,36017,3,Paid
19087,36021,0,Paid
19088,36027,1,Paid
19089,36020,11,Paid
19090,36033,0,Paid
19091,36032,0,Paid
19092,36018,2,Paid
19093,36019,0,Paid
19094,36025,9,Paid
19095,36036,13,Paid
19096,36035,5,Paid
19097,36040,7,Paid
19098,36041,9,Paid
19099,36044,10,Paid
19100,36043,13,Paid
19101,36052,19,Late
19102,36059,8,Paid
19103,36048,19,Late
19104,36055,17,Late
19105,36060,11,Paid
19106,36056,8,Paid
19107,36061,14,Paid
19108,36045,8,Paid
19109,36053,19,Late
19110,36051,8,Paid
19111,36068,6,Paid
19112,36078,3,Paid
19113,36066,1,Paid
19114,36079,3,Paid
19115,36073,9,Paid
19116,36076,0,Paid
19117,36070,1,Paid
19118,36067,0,Paid
19119,36080,3,Paid
19120,36063,0,Paid
19121,36092,1,Paid
19122,36087,4,Paid
19123,36096,18,Late
19124,36083,11,Paid
19125,36086,11,Paid
19126,36098,8,Paid
19127,36088,9,Paid
19128,36084,7,Paid
19129,36097,12,Paid
19130,36089,10,Paid
19131,36114,6,Paid
19132,36105,13,Paid
19133,36101,0,Paid
19134,36107,14,Paid
19135,36110,4,Paid
19136,36113,11,Paid
19137,36102,6,Paid
19138,36116,12,Paid
19139,36103,14,Paid
19140,36117,36,Pending
19141,36120,21,Late
19142,36118,33,Pending
19143,36132,5,Paid
19144,36135,2,Paid
19145,36125,8,Paid
19146,36123,3,Paid
19147,36131,8,Paid
19148,36130,0,Paid
19149,36128,1,Paid
19150,36121,9,Paid
19151,36138,12,Paid
19152,36129,4,Paid
19153,36143,6,Paid
19154,36145,19,Late
19155,36139,20,Late
19156,36146,18,Late
19157,36150,15,Late
19158,36148,11,Paid
19159,36161,12,Paid
19160,36165,2,Paid
19161,36166,14,Paid
19162,36160,15,Late
19163,36156,3,Paid
19164,36155,3,Paid
19165,36154,10,Paid
19166,36153,2,Paid
19167,36158,5,Paid
19168,36163,13,Paid
19169,36176,29,Late
19170,36175,35,Paid
19171,36173,26,Late
19172,36182,22,Late
19173,36170,26,Late
19174,36177,25,Late
19175,36183,25,Late
19176,36172,25,Late
19177,36196,5,Paid
19178,36195,11,Paid
19179,36198,2,Paid
19180,36197,6,Paid
19181,36191,9,Paid
19182,36187,0,Paid
19183,36189,13,Paid
19184,36199,2,Paid
19185,36204,16,Late
19186,36202,6,Paid
19187,36203,10,Paid
19188,36214,5,Paid
19189,36213,13,Paid
19190,36208,3,Paid
19191,36211,0,Paid
19192,36210,7,Paid
19193,36219,1,Paid
19194,36207,3,Paid
19195,36222,5,Paid
19196,36220,0,Paid
19197,36215,3,Paid
19198,36205,0,Paid
19199,36233,18,Late
19200,36232,15,Late
19201,36237,3,Paid
19202,36231,18,Late
19203,36229,14,Paid
19204,36239,4,Paid
19205,36238,12,Paid
19206,36225,17,Late
19207,36228,5,Paid
19208,36224,18,Late
19209,36227,4,Paid
19210,36234,8,Paid
19211,36248,7,Paid
19212,36241,18,Late
19213,36242,9,Paid
19214,36246,6,Paid
19215,36258,9,Paid
19216,36261,10,Paid
19217,36253,10,Paid
19218,36251,5,Paid
19219,36257,8,Paid
19220,36262,3,Paid
19221,36256,15,Late
19222,36259,12,Paid
19223,36252,12,Paid
19224,36263,10,Paid
19225,36255,9,Paid
19226,36272,18,Late
19227,36273,28,Late
19228,36274,25,Late
19229,36269,31,Pending
19230,36275,29,Late
19231,36270,27,Late
19232,36279,19,Late
19233,36280,27,Late
19234,36277,25,Late
19235,36297,23,Late
19236,36298,19,Late
19237,36290,20,Late
19238,36292,24,Late
19239,36283,19,Late
19240,36282,22,Late
19241,36293,14,Paid
19242,36284,17,Late
19243,36281,25,Late
19244,36291,15,Late
19245,36300,20,Late
19246,36301,18,Late
19247,36314,12,Paid
19248,36311,28,Late
19249,36313,20,Late
19250,36304,9,Paid
19251,36312,17,Late
19252,36306,14,Paid
19253,36315,10,Paid
19254,36305,8,Paid
19255,36334,33,Pending
19256,36332,26,Late
19257,36329,28,Late
19258,36330,24,Late
19259,36321,25,Late
19260,36324,28,Late
19261,36322,30,Paid
19262,36320,16,Late
19263,36325,29,Late
19264,36331,25,Late
19265,36340,7,Paid
19266,36339,14,Paid
19267,36349,0,Paid
19268,36343,0,Paid
19269,36337,0,Paid
19270,36335,0,Paid
19271,36341,9,Paid
19272,36342,8,Paid
19273,36370,17,Late
19274,36354,10,Paid
19275,36366,16,Late
19276,36359,14,Paid
19277,36356,14,Paid
19278,36363,5,Paid
19279,36367,18,Late
19280,36369,13,Paid
19281,36360,12,Paid
19282,36368,9,Paid
19283,36358,9,Paid
19284,36364,14,Paid
19285,36387,0,Paid
19286,36382,6,Paid
19287,36372,0,Paid
19288,36374,0,Paid
19289,36373,12,Paid
19290,36381,0,Paid
19291,36383,0,Paid
19292,36380,8,Paid
19293,36384,12,Paid
19294,36376,0,Paid
19295,36371,0,Paid
19296,36389,12,Paid
19297,36392,23,Late
19298,36391,27,Late
19299,36393,13,Paid
19300,36408,20,Late
19301,36398,9,Paid
19302,36402,14,Paid
19303,36395,6,Paid
19304,36404,12,Paid
19305,36397,12,Paid
19306,36406,11,Paid
19307,36409,14,Paid
19308,36396,7,Paid
19309,36413,0,Paid
19310,36427,4,Paid
19311,36417,8,Paid
19312,36411,1,Paid
19313,36424,4,Paid
19314,36422,5,Paid
19315,36421,6,Paid
19316,36423,0,Paid
19317,36412,0,Paid
19318,36426,0,Paid
19319,36410,11,Paid
19320,36433,12,Paid
19321,36430,12,Paid
19322,36436,11,Paid
19323,36429,3,Paid
19324,36432,19,Late
19325,36447,12,Paid
19326,36452,13,Paid
19327,36437,1,Paid
19328,36450,13,Paid
19329,36440,8,Paid
19330,36451,3,Paid
19331,36449,5,Paid
19332,36445,3,Paid
19333,36448,3,Paid
19334,36471,29,Late
19335,36470,27,Late
19336,36469,30,Paid
19337,36460,37,Paid
19338,36461,28,Late
19339,36468,17,Late
19340,36457,27,Late
19341,36466,34,Paid
19342,36455,28,Late
19343,36472,36,Paid
19344,36458,31,Paid
19345,36474,0,Paid
19346,36480,3,Paid
19347,36478,4,Paid
19348,36481,8,Paid
19349,36479,12,Paid
19350,36476,7,Paid
19351,36483,31,Paid
19352,36484,32,Pending
19353,36496,5,Paid
19354,36497,0,Paid
19355,36499,6,Paid
19356,36503,7,Paid
19357,36490,0,Paid
19358,36495,12,Paid
19359,36493,11,Paid
19360,36491,0,Paid
19361,36488,12,Paid
19362,36489,4,Paid
19363,36492,2,Paid
19364,36510,23,Late
19365,36508,17,Late
19366,36511,27,Late
19367,36506,13,Paid
19368,36512,5,Paid
19369,36521,7,Paid
19370,36526,12,Paid
19371,36517,4,Paid
19372,36522,2,Paid
19373,36524,10,Paid
19374,36514,1,Paid
19375,36529,10,Paid
19376,36516,7,Paid
19377,36520,11,Paid
19378,36513,2,Paid
19379,36540,25,Late
19380,36534,18,Late
19381,36544,22,Late
19382,36537,23,Late
19383,36538,13,Paid
19384,36546,23,Late
19385,36531,11,Paid
19386,36548,12,Paid
19387,36532,28,Late
19388,36547,24,Late
19389,36556,14,Paid
19390,36550,2,Paid
19391,36552,4,Paid
19392,36553,6,Paid
19393,36564,3,Paid
19394,36565,0,Paid
19395,36561,0,Paid
19396,36558,5,Paid
19397,36562,0,Paid
19398,36560,0,Paid
19399,36566,5,Paid
19400,36570,14,Paid
19401,36575,19,Late
19402,36571,12,Paid
19403,36568,12,Paid
19404,36574,17,Late
19405,36567,10,Paid
19406,36576,12,Paid
19407,36586,12,Paid
19408,36585,14,Paid
19409,36583,24,Late
19410,36587,9,Paid
19411,36582,22,Late
19412,36588,19,Late
19413,36596,37,Paid
19414,36591,45,Paid
19415,36594,37,Pending
19416,36595,34,Paid
19417,36605,3,Paid
19418,36602,4,Paid
19419,36600,11,Paid
19420,36604,1,Paid
19421,36599,13,Paid
19422,36597,0,Paid
19423,36614,5,Paid
19424,36613,0,Paid
19425,36610,0,Paid
19426,36612,0,Paid
19427,36624,0,Paid
19428,36609,6,Paid
19429,36611,6,Paid
19430,36623,0,Paid
19431,36643,16,Late
19432,36634,11,Paid
19433,36638,14,Paid
19434,36630,16,Late
19435,36641,15,Late
19436,36642,19,Late
19437,36650,31,Paid
19438,36651,29,Late
19439,36645,25,Late
19440,36648,26,Late
19441,36652,7,Paid
19442,36655,0,Paid
19443,36661,8,Paid
19444,36654,1,Paid
19445,36665,0,Paid
19446,36662,0,Paid
19447,36656,6,Paid
19448,36666,2,Paid
19449,36660,10,Paid
19450,36674,10,Paid
19451,36686,14,Paid
19452,36671,16,Late
19453,36682,13,Paid
19454,36679,17,Late
19455,36678,18,Late
19456,36676,19,Late
19457,36683,24,Late
19458,36681,10,Paid
19459,36675,18,Late
19460,36691,24,Late
19461,36704,30,Paid
19462,36693,30,Paid
19463,36701,23,Late
19464,36705,23,Late
19465,36698,30,Paid
19466,36696,28,Late
19467,36702,26,Late
19468,36695,31,Pending
19469,36689,31,Paid
19470,36692,25,Late
19471,36699,23,Late
19472,36707,23,Late
19473,36708,30,Paid
19474,36722,17,Late
19475,36718,25,Late
19476,36711,31,Pending
19477,36715,23,Late
19478,36714,22,Late
19479,36710,34,Paid
19480,36717,32,Paid
19481,36719,21,Late
19482,36725,25,Late
19483,36709,26,Late
19484,36721,26,Late
19485,36727,30,Pending
19486,36743,21,Late
19487,36742,22,Late
19488,36741,24,Late
19489,36739,26,Late
19490,36736,25,Late
19491,36738,23,Late
19492,36733,13,Paid
19493,36729,18,Late
19494,36735,25,Late
19495,36745,12,Paid
19496,36749,15,Late
19497,36757,20,Late
19498,36754,5,Paid
19499,36759,16,Late
19500,36758,9,Paid
19501,36752,15,Late
19502,36746,10,Paid
19503,36753,21,Late
19504,36770,1,Paid
19505,36763,0,Paid
19506,36769,3,Paid
19507,36766,2,Paid
19508,36789,35,Paid
19509,36784,32,Paid
19510,36781,42,Pending
19511,36783,29,Late
19512,36779,29,Late
19513,36774,26,Late
19514,36786,30,Pending
19515,36796,8,Paid
19516,36792,8,Paid
19517,36793,7,Paid
19518,36803,3,Paid
19519,36797,2,Paid
19520,36801,5,Paid
19521,36795,12,Paid
19522,36807,13,Paid
19523,36794,6,Paid
19524,36791,2,Paid
19525,36817,29,Late
19526,36816,40,Paid
19527,36815,34,Paid
19528,36813,32,Pending
19529,36814,34,Paid
19530,36812,37,Paid
19531,36819,15,Late
19532,36824,19,Late
19533,36820,18,Late
19534,36822,23,Late
19535,36821,21,Late
19536,36827,24,Late
19537,36833,18,Late
19538,36836,27,Late
19539,36830,20,Late
19540,36823,24,Late
19541,36847,5,Paid
19542,36837,5,Paid
19543,36844,1,Paid
19544,36840,4,Paid
19545,36838,8,Paid
19546,36853,2,Paid
19547,36845,0,Paid
19548,36852,2,Paid
19549,36854,0,Paid
19550,36849,0,Paid
19551,36860,6,Paid
19552,36856,4,Paid
19553,36859,9,Paid
19554,36858,0,Paid
19555,36865,0,Paid
19556,36855,4,Paid
19557,36870,5,Paid
19558,36872,4,Paid
19559,36880,10,Paid
19560,36883,4,Paid
19561,36889,9,Paid
19562,36882,8,Paid
19563,36875,15,Late
19564,36877,11,Paid
19565,36888,8,Paid
19566,36890,18,Late
19567,36876,8,Paid
19568,36894,24,Late
19569,36896,21,Late
19570,36891,30,Paid
19571,36893,22,Late
19572,36902,22,Late
19573,36906,21,Late
19574,36900,22,Late
19575,36905,27,Late
19576,36898,26,Late
19577,36895,22,Late
19578,36904,30,Paid
19579,36919,19,Late
19580,36923,12,Paid
19581,36912,8,Paid
19582,36911,12,Paid
19583,36918,17,Late
19584,36910,17,Late
19585,36914,21,Late
19586,36913,9,Paid
19587,36931,8,Paid
19588,36937,5,Paid
19589,36925,4,Paid
19590,36927,7,Paid
19591,36933,12,Paid
19592,36929,14,Paid
19593,36932,6,Paid
19594,36935,6,Paid
19595,36942,13,Paid
19596,36944,23,Late
19597,36941,18,Late
19598,36957,25,Late
19599,36960,19,Late
19600,36953,16,Late
19601,36948,13,Paid
19602,36958,9,Paid
19603,36955,10,Paid
19604,36945,13,Paid
19605,36961,13,Paid
19606,36962,12,Paid
19607,36969,22,Late
19608,36975,23,Late
19609,36966,18,Late
19610,36963,30,Paid
19611,36974,12,Paid
19612,36964,21,Late
19613,36965,19,Late
19614,36972,18,Late
19615,36994,7,Paid
19616,36982,10,Paid
19617,36989,9,Paid
19618,36991,9,Paid
19619,36996,4,Paid
19620,36979,2,Paid
19621,36980,9,Paid
19622,36986,8,Paid
19623,36990,10,Paid
19624,37010,0,Paid
19625,37011,0,Paid
19626,37006,0,Paid
19627,37002,0,Paid
19628,37014,7,Paid
19629,37008,0,Paid
19630,37005,0,Paid
19631,37013,0,Paid
19632,37004,0,Paid
19633,37017,20,Late
19634,37019,19,Late
19635,37018,17,Late
19636,37024,18,Late
19637,37022,16,Late
19638,37015,22,Late
19639,37020,30,Paid
19640,37027,19,Late
19641,37033,4,Paid
19642,37028,3,Paid
19643,37030,6,Paid
19644,37032,6,Paid
19645,37034,29,Late
19646,37036,0,Paid
19647,37035,0,Paid
19648,37038,0,Paid
19649,37037,0,Paid
19650,37050,0,Paid
19651,37044,0,Paid
19652,37042,6,Paid
19653,37046,1,Paid
19654,37041,5,Paid
19655,37052,8,Paid
19656,37057,0,Paid
19657,37062,1,Paid
19658,37064,0,Paid
19659,37067,0,Paid
19660,37058,0,Paid
19661,37065,4,Paid
19662,37053,1,Paid
19663,37056,9,Paid
19664,37060,4,Paid
19665,37054,0,Paid
19666,37075,15,Late
19667,37085,9,Paid
19668,37076,17,Late
19669,37083,8,Paid
19670,37086,5,Paid
19671,37087,7,Paid
19672,37079,7,Paid
19673,37084,6,Paid
19674,37081,8,Paid
19675,37089,27,Late
19676,37090,31,Pending
19677,37092,0,Paid
19678,37095,12,Paid
19679,37100,18,Late
19680,37101,22,Late
19681,37102,12,Paid
19682,37098,23,Late
19683,37121,0,Paid
19684,37111,9,Paid
19685,37114,9,Paid
19686,37113,8,Paid
19687,37119,4,Paid
19688,37105,10,Paid
19689,37106,9,Paid
19690,37108,6,Paid
19691,37112,11,Paid
19692,37110,7,Paid
19693,37125,4,Paid
19694,37122,1,Paid
19695,37124,3,Paid
19696,37127,4,Paid
19697,37129,0,Paid
19698,37131,0,Paid
19699,37128,3,Paid
19700,37132,28,Late
19701,37133,31,Pending
19702,37147,26,Late
19703,37141,24,Late
19704,37146,28,Late
19705,37142,24,Late
19706,37148,22,Late
19707,37140,30,Paid
19708,37135,22,Late
19709,37143,29,Late
19710,37134,30,Paid
19711,37136,27,Late
19712,37154,1,Paid
19713,37162,8,Paid
19714,37163,6,Paid
