contract_id,customer_id,subscription_type,contract_length,start_date,end_date
3774,3774,Basic,Monthly,2020-04-21,2025-01-30
3775,3775,Basic,Monthly,2020-08-19,2021-08-19
3776,3776,Standard,Quarterly,2022-06-10,2025-03-31
3777,3777,Basic,Monthly,2021-01-16,2022-01-16
3778,3778,Standard,Quarterly,2024-07-04,2025-03-31
3779,3779,Basic,Monthly,2020-02-21,2021-02-20
3780,3780,Standard,Quarterly,2022-04-11,2025-03-31
3781,3781,Standard,Monthly,2022-03-12,2023-03-12
3782,3782,Premium,Monthly,2023-07-05,2024-07-04
3783,3783,Standard,Quarterly,2024-10-02,2024-12-31
3784,3784,Basic,Quarterly,2022-03-12,2025-03-31
3785,3785,Premium,Annual,2023-10-03,2025-12-26
3786,3786,Premium,Monthly,2023-02-05,2025-01-30
3787,3787,Premium,Quarterly,2022-09-08,2025-03-31
3788,3788,Basic,Annual,2020-07-20,2021-07-20
3789,3789,Premium,Annual,2021-01-16,2022-01-16
3790,3790,Premium,Annual,2020-02-21,2021-02-20
3791,3791,Standard,Quarterly,2022-12-07,2025-03-31
3792,3792,Premium,Annual,2020-02-21,2021-02-20
3793,3793,Standard,Monthly,2021-04-16,2025-01-30
3794,3794,Standard,Monthly,2024-12-01,2025-01-30
3795,3795,Standard,Annual,2021-03-17,2022-03-17
3796,3796,Standard,Annual,2024-10-02,2024-12-31
3797,3797,Premium,Monthly,2024-02-05,2025-01-30
3798,3798,Standard,Monthly,2020-08-19,2025-01-30
3799,3799,Premium,Quarterly,2024-07-04,2025-03-31
3800,3800,Standard,Monthly,2022-06-10,2023-06-10
3801,3801,Basic,Monthly,2023-12-02,2025-01-30
3802,3802,Premium,Annual,2020-12-17,2021-12-17
3803,3803,Standard,Quarterly,2023-03-07,2025-03-31
3804,3804,Standard,Monthly,2024-07-04,2025-01-30
3805,3805,Basic,Monthly,2023-05-06,2024-05-05
3806,3806,Basic,Monthly,2020-09-18,2025-01-30
3807,3807,Basic,Annual,2020-08-19,2021-08-19
3808,3808,Standard,Annual,2024-09-02,2025-12-26
3809,3809,Standard,Annual,2024-12-01,2024-12-31
3810,3810,Standard,Monthly,2021-03-17,2022-03-17
3811,3811,Standard,Annual,2023-11-02,2025-12-26
3812,3812,Basic,Quarterly,2022-10-08,2023-10-08
3813,3813,Premium,Annual,2022-08-09,2023-08-09
3814,3814,Standard,Quarterly,2020-08-19,2021-08-19
3815,3815,Basic,Annual,2021-09-13,2022-09-13
3816,3816,Premium,Quarterly,2021-10-13,2025-03-31
3817,3817,Premium,Annual,2023-03-07,2025-12-26
3818,3818,Basic,Quarterly,2024-07-04,2025-03-31
3819,3819,Basic,Monthly,2024-03-06,2025-01-30
3820,3820,Basic,Quarterly,2022-04-11,2023-04-11
3821,3821,Standard,Monthly,2024-09-02,2025-01-30
3822,3822,Basic,Annual,2024-05-05,2025-12-26
3823,3823,Standard,Annual,2021-05-16,2022-05-16
3824,3824,Premium,Annual,2022-01-11,2023-01-11
3825,3825,Basic,Quarterly,2022-10-08,2025-03-31
3826,3826,Basic,Monthly,2022-08-09,2025-01-30
3827,3827,Standard,Monthly,2020-10-18,2021-10-18
3828,3828,Premium,Annual,2022-03-12,2023-03-12
3829,3829,Premium,Quarterly,2023-06-05,2024-06-04
3830,3830,Basic,Quarterly,2022-04-11,2025-03-31
3831,3831,Premium,Monthly,2021-11-12,2025-01-30
3832,3832,Premium,Monthly,2021-05-16,2025-01-30
3833,3833,Standard,Quarterly,2023-03-07,2024-03-06
3834,3834,Basic,Annual,2021-12-12,2025-12-26
3835,3835,Standard,Quarterly,2023-05-06,2025-03-31
3836,3836,Premium,Annual,2020-10-18,2021-10-18
3837,3837,Standard,Monthly,2020-04-21,2021-04-21
3838,3838,Basic,Monthly,2020-11-17,2025-01-30
3839,3839,Basic,Monthly,2024-06-04,2025-01-30
3840,3840,Premium,Monthly,2021-09-13,2025-01-30
3841,3841,Premium,Monthly,2022-05-11,2023-05-11
3842,3842,Standard,Quarterly,2022-01-11,2023-01-11
3843,3843,Standard,Annual,2021-10-13,2022-10-13
3844,3844,Standard,Quarterly,2023-10-03,2025-03-31
3845,3845,Premium,Monthly,2024-06-04,2024-12-31
3846,3846,Premium,Annual,2022-03-12,2023-03-12
3847,3847,Premium,Quarterly,2021-02-15,2022-02-15
3848,3848,Premium,Annual,2020-05-21,2021-05-21
3849,3849,Premium,Monthly,2021-08-14,2025-01-30
3850,3850,Premium,Monthly,2020-10-18,2021-10-18
3851,3851,Premium,Quarterly,2022-09-08,2023-09-08
3852,3852,Standard,Annual,2022-06-10,2025-12-26
3853,3853,Basic,Quarterly,2020-07-20,2025-03-31
3854,3854,Basic,Annual,2024-01-06,2025-12-26
3855,3855,Premium,Monthly,2023-12-02,2024-12-01
3856,3856,Premium,Monthly,2022-10-08,2023-10-08
3857,3857,Standard,Quarterly,2020-01-22,2021-01-21
3858,3858,Standard,Quarterly,2021-11-12,2022-11-12
3859,3859,Standard,Quarterly,2021-04-16,2025-03-31
3860,3860,Premium,Quarterly,2023-12-02,2024-12-01
3861,3861,Basic,Quarterly,2020-08-19,2021-08-19
3862,3862,Basic,Monthly,2024-10-02,2024-12-31
3863,3863,Standard,Annual,2021-07-15,2022-07-15
3864,3864,Basic,Quarterly,2022-10-08,2023-10-08
3865,3865,Premium,Quarterly,2020-02-21,2025-03-31
3866,3866,Basic,Annual,2022-04-11,2023-04-11
3867,3867,Standard,Quarterly,2021-09-13,2022-09-13
3868,3868,Premium,Annual,2022-03-12,2023-03-12
3869,3869,Standard,Quarterly,2024-02-05,2025-03-31
3870,3870,Premium,Annual,2020-11-17,2021-11-17
3871,3871,Standard,Annual,2021-12-12,2025-12-26
3872,3872,Basic,Monthly,2021-01-16,2025-01-30
3873,3873,Basic,Annual,2024-05-05,2025-12-26
3874,3874,Basic,Monthly,2020-03-22,2021-03-22
3875,3875,Premium,Quarterly,2020-08-19,2021-08-19
3876,3876,Premium,Annual,2023-02-05,2024-02-05
3877,3877,Standard,Annual,2020-10-18,2021-10-18
3878,3878,Standard,Annual,2023-05-06,2024-05-05
3879,3879,Premium,Monthly,2021-11-12,2022-11-12
3880,3880,Premium,Quarterly,2021-04-16,2022-04-16
3881,3881,Basic,Quarterly,2020-08-19,2021-08-19
3882,3882,Basic,Annual,2024-12-01,2024-12-31
3883,3883,Basic,Annual,2020-08-19,2025-12-26
3884,3884,Premium,Annual,2022-01-11,2023-01-11
3885,3885,Premium,Annual,2021-11-12,2025-12-26
3886,3886,Basic,Monthly,2021-05-16,2022-05-16
3887,3887,Basic,Quarterly,2021-12-12,2022-12-12
3888,3888,Premium,Monthly,2022-10-08,2025-01-30
3889,3889,Premium,Monthly,2021-09-13,2022-09-13
3890,3890,Standard,Monthly,2024-11-01,2025-01-30
3891,3891,Premium,Monthly,2020-08-19,2021-08-19
3892,3892,Standard,Quarterly,2024-09-02,2025-03-31
3893,3893,Standard,Monthly,2024-09-02,2024-12-31
3894,3894,Premium,Quarterly,2022-11-07,2023-11-07
3895,3895,Premium,Monthly,2021-04-16,2022-04-16
3896,3896,Standard,Monthly,2020-06-20,2021-06-20
3897,3897,Premium,Annual,2022-06-10,2023-06-10
3898,3898,Standard,Quarterly,2022-03-12,2025-03-31
3899,3899,Standard,Monthly,2024-06-04,2025-01-30
3900,3900,Premium,Monthly,2024-12-01,2024-12-31
3901,3901,Premium,Monthly,2022-06-10,2023-06-10
3902,3902,Premium,Annual,2024-12-01,2025-12-26
3903,3903,Basic,Quarterly,2021-08-14,2022-08-14
3904,3904,Standard,Quarterly,2020-07-20,2021-07-20
3905,3905,Basic,Monthly,2023-11-02,2024-11-01
3906,3906,Standard,Quarterly,2022-05-11,2025-03-31
3907,3907,Standard,Annual,2020-09-18,2025-12-26
3908,3908,Premium,Annual,2022-11-07,2025-12-26
3909,3909,Premium,Annual,2022-12-07,2023-12-07
3910,3910,Premium,Annual,2023-02-05,2025-12-26
3911,3911,Basic,Monthly,2022-01-11,2023-01-11
3912,3912,Premium,Quarterly,2024-10-02,2025-03-31
3913,3913,Premium,Annual,2022-07-10,2025-12-26
3914,3914,Premium,Monthly,2022-12-07,2023-12-07
3915,3915,Premium,Quarterly,2022-08-09,2023-08-09
3916,3916,Premium,Annual,2021-05-16,2025-12-26
3917,3917,Premium,Quarterly,2024-11-01,2025-03-31
3918,3918,Basic,Quarterly,2024-11-01,2025-03-31
3919,3919,Standard,Quarterly,2020-02-21,2021-02-20
3920,3920,Basic,Quarterly,2020-04-21,2025-03-31
3921,3921,Standard,Annual,2023-09-03,2025-12-26
3922,3922,Premium,Monthly,2021-09-13,2022-09-13
3923,3923,Premium,Annual,2021-09-13,2022-09-13
3924,3924,Standard,Quarterly,2022-03-12,2025-03-31
3925,3925,Premium,Annual,2021-10-13,2025-12-26
3926,3926,Basic,Annual,2020-03-22,2025-12-26
3927,3927,Standard,Annual,2021-12-12,2025-12-26
3928,3928,Premium,Annual,2022-05-11,2025-12-26
3929,3929,Standard,Annual,2024-01-06,2025-12-26
3930,3930,Basic,Quarterly,2020-07-20,2021-07-20
3931,3931,Premium,Monthly,2021-07-15,2022-07-15
3932,3932,Premium,Quarterly,2023-02-05,2025-03-31
3933,3933,Premium,Monthly,2023-05-06,2024-05-05
3934,3934,Premium,Annual,2022-10-08,2025-12-26
3935,3935,Premium,Monthly,2020-01-22,2021-01-21
3936,3936,Premium,Monthly,2024-06-04,2024-12-31
3937,3937,Basic,Quarterly,2020-07-20,2021-07-20
3938,3938,Standard,Quarterly,2022-04-11,2023-04-11
3939,3939,Basic,Annual,2024-11-01,2024-12-31
3940,3940,Basic,Monthly,2023-02-05,2024-02-05
3941,3941,Basic,Quarterly,2020-11-17,2025-03-31
3942,3942,Standard,Quarterly,2022-06-10,2025-03-31
3943,3943,Basic,Quarterly,2020-06-20,2025-03-31
3944,3944,Standard,Quarterly,2022-02-10,2025-03-31
3945,3945,Premium,Quarterly,2022-11-07,2023-11-07
3946,3946,Premium,Quarterly,2021-05-16,2022-05-16
3947,3947,Standard,Quarterly,2021-08-14,2022-08-14
3948,3948,Premium,Monthly,2020-12-17,2025-01-30
3949,3949,Premium,Quarterly,2024-05-05,2024-12-31
3950,3950,Standard,Monthly,2023-10-03,2025-01-30
3951,3951,Standard,Monthly,2022-08-09,2025-01-30
3952,3952,Premium,Annual,2024-08-03,2025-12-26
3953,3953,Standard,Annual,2022-12-07,2025-12-26
3954,3954,Standard,Annual,2024-01-06,2025-12-26
3955,3955,Basic,Annual,2020-03-22,2025-12-26
3956,3956,Premium,Quarterly,2021-11-12,2022-11-12
3957,3957,Premium,Annual,2021-12-12,2022-12-12
3958,3958,Standard,Quarterly,2024-08-03,2024-12-31
3959,3959,Standard,Quarterly,2023-02-05,2025-03-31
3960,3960,Premium,Annual,2022-03-12,2023-03-12
3961,3961,Standard,Quarterly,2024-12-01,2024-12-31
3962,3962,Premium,Quarterly,2020-04-21,2025-03-31
3963,3963,Standard,Monthly,2022-07-10,2025-01-30
3964,3964,Premium,Annual,2022-03-12,2023-03-12
3965,3965,Basic,Annual,2021-08-14,2022-08-14
3966,3966,Premium,Annual,2020-05-21,2025-12-26
3967,3967,Premium,Monthly,2023-01-06,2025-01-30
3968,3968,Basic,Monthly,2020-10-18,2021-10-18
3969,3969,Standard,Annual,2022-11-07,2023-11-07
3970,3970,Standard,Monthly,2022-02-10,2023-02-10
3971,3971,Premium,Monthly,2020-10-18,2025-01-30
3972,3972,Premium,Annual,2021-12-12,2025-12-26
3973,3973,Basic,Annual,2024-01-06,2025-12-26
3974,3974,Basic,Annual,2024-06-04,2025-12-26
3975,3975,Basic,Annual,2023-11-02,2025-12-26
3976,3976,Premium,Quarterly,2024-09-02,2025-03-31
3977,3977,Premium,Monthly,2021-03-17,2022-03-17
3978,3978,Basic,Quarterly,2020-11-17,2021-11-17
3979,3979,Standard,Monthly,2023-06-05,2024-06-04
3980,3980,Basic,Annual,2023-03-07,2025-12-26
3981,3981,Basic,Annual,2023-04-06,2025-12-26
3982,3982,Basic,Monthly,2021-08-14,2025-01-30
3983,3983,Standard,Annual,2020-11-17,2025-12-26
3984,3984,Standard,Annual,2022-08-09,2023-08-09
3985,3985,Basic,Quarterly,2020-06-20,2021-06-20
3986,3986,Standard,Annual,2020-01-22,2025-12-26
3987,3987,Standard,Monthly,2022-12-07,2023-12-07
3988,3988,Standard,Annual,2020-06-20,2021-06-20
3989,3989,Basic,Quarterly,2020-06-20,2025-03-31
3990,3990,Basic,Annual,2023-11-02,2025-12-26
3991,3991,Premium,Quarterly,2021-01-16,2025-03-31
3992,3992,Premium,Monthly,2024-12-01,2025-01-30
3993,3993,Basic,Monthly,2021-04-16,2025-01-30
3994,3994,Premium,Quarterly,2023-11-02,2025-03-31
3995,3995,Premium,Monthly,2023-07-05,2024-07-04
3996,3996,Basic,Quarterly,2023-08-04,2025-03-31
3997,3997,Premium,Quarterly,2021-01-16,2022-01-16
3998,3998,Basic,Annual,2022-11-07,2023-11-07
3999,3999,Standard,Quarterly,2022-04-11,2025-03-31
4000,4000,Premium,Annual,2020-12-17,2021-12-17
4001,4001,Premium,Annual,2021-07-15,2025-12-26
4002,4002,Premium,Monthly,2024-09-02,2024-12-31
4003,4003,Premium,Monthly,2022-07-10,2023-07-10
4004,4004,Premium,Annual,2020-07-20,2021-07-20
4005,4005,Standard,Quarterly,2021-12-12,2025-03-31
4006,4006,Basic,Annual,2024-06-04,2024-12-31
4007,4007,Premium,Annual,2022-03-12,2025-12-26
4008,4008,Basic,Annual,2020-08-19,2021-08-19
4009,4009,Basic,Monthly,2020-01-22,2021-01-21
4010,4010,Premium,Quarterly,2024-04-05,2024-12-31
4011,4011,Standard,Annual,2024-06-04,2025-12-26
4012,4012,Basic,Annual,2022-10-08,2025-12-26
4013,4013,Standard,Quarterly,2023-03-07,2025-03-31
4014,4014,Premium,Quarterly,2024-07-04,2024-12-31
4015,4015,Basic,Annual,2021-12-12,2025-12-26
4016,4016,Premium,Monthly,2020-02-21,2021-02-20
4017,4017,Premium,Annual,2023-09-03,2025-12-26
4018,4018,Basic,Monthly,2021-06-15,2022-06-15
4019,4019,Basic,Quarterly,2024-12-01,2024-12-31
4020,4020,Premium,Monthly,2023-01-06,2024-01-06
4021,4021,Premium,Annual,2020-04-21,2025-12-26
4022,4022,Basic,Quarterly,2020-07-20,2021-07-20
4023,4023,Premium,Monthly,2024-03-06,2025-01-30
4024,4024,Basic,Monthly,2021-01-16,2022-01-16
4025,4025,Standard,Monthly,2021-06-15,2025-01-30
4026,4026,Standard,Quarterly,2022-07-10,2023-07-10
4027,4027,Premium,Quarterly,2022-12-07,2023-12-07
4028,4028,Standard,Monthly,2024-02-05,2025-01-30
4029,4029,Standard,Monthly,2024-01-06,2025-01-30
4030,4030,Premium,Monthly,2022-05-11,2023-05-11
4031,4031,Standard,Monthly,2020-03-22,2025-01-30
4032,4032,Basic,Monthly,2022-07-10,2023-07-10
4033,4033,Basic,Quarterly,2024-09-02,2024-12-31
4034,4034,Basic,Annual,2021-03-17,2022-03-17
4035,4035,Standard,Monthly,2024-11-01,2025-01-30
4036,4036,Standard,Monthly,2022-11-07,2023-11-07
4037,4037,Standard,Monthly,2024-08-03,2025-01-30
4038,4038,Standard,Quarterly,2023-09-03,2024-09-02
4039,4039,Premium,Monthly,2023-11-02,2024-11-01
4040,4040,Standard,Monthly,2021-06-15,2025-01-30
4041,4041,Basic,Quarterly,2022-07-10,2025-03-31
4042,4042,Premium,Annual,2023-03-07,2025-12-26
4043,4043,Standard,Quarterly,2023-04-06,2025-03-31
4044,4044,Standard,Quarterly,2022-04-11,2025-03-31
4045,4045,Premium,Quarterly,2021-09-13,2022-09-13
4046,4046,Standard,Quarterly,2023-06-05,2025-03-31
4047,4047,Basic,Annual,2020-03-22,2025-12-26
4048,4048,Premium,Annual,2024-07-04,2024-12-31
4049,4049,Basic,Quarterly,2021-03-17,2025-03-31
4050,4050,Premium,Monthly,2024-09-02,2025-01-30
4051,4051,Standard,Quarterly,2020-03-22,2025-03-31
4052,4052,Premium,Monthly,2021-07-15,2025-01-30
4053,4053,Basic,Quarterly,2024-09-02,2025-03-31
4054,4054,Basic,Monthly,2022-02-10,2023-02-10
4055,4055,Premium,Annual,2020-02-21,2025-12-26
4056,4056,Standard,Quarterly,2023-03-07,2025-03-31
4057,4057,Premium,Quarterly,2021-06-15,2025-03-31
4058,4058,Standard,Quarterly,2020-06-20,2021-06-20
4059,4059,Basic,Annual,2024-09-02,2024-12-31
4060,4060,Premium,Quarterly,2023-06-05,2025-03-31
4061,4061,Standard,Annual,2024-09-02,2025-12-26
4062,4062,Premium,Annual,2023-06-05,2025-12-26
4063,4063,Standard,Monthly,2020-10-18,2021-10-18
4064,4064,Basic,Annual,2024-01-06,2024-12-31
4065,4065,Standard,Monthly,2024-08-03,2025-01-30
4066,4066,Premium,Monthly,2024-12-01,2025-01-30
4067,4067,Premium,Annual,2023-12-02,2025-12-26
4068,4068,Basic,Monthly,2024-08-03,2024-12-31
4069,4069,Standard,Quarterly,2020-12-17,2021-12-17
4070,4070,Basic,Monthly,2024-12-01,2024-12-31
4071,4071,Premium,Monthly,2023-09-03,2025-01-30
4072,4072,Basic,Annual,2023-05-06,2025-12-26
4073,4073,Standard,Monthly,2024-08-03,2025-01-30
4074,4074,Standard,Annual,2023-11-02,2025-12-26
4075,4075,Standard,Annual,2020-02-21,2021-02-20
4076,4076,Premium,Annual,2024-05-05,2025-12-26
4077,4077,Premium,Monthly,2021-06-15,2025-01-30
4078,4078,Basic,Annual,2023-10-03,2025-12-26
4079,4079,Premium,Monthly,2022-10-08,2023-10-08
4080,4080,Standard,Annual,2022-11-07,2025-12-26
4081,4081,Standard,Monthly,2023-11-02,2024-11-01
4082,4082,Standard,Quarterly,2021-05-16,2025-03-31
4083,4083,Standard,Annual,2021-01-16,2025-12-26
4084,4084,Standard,Annual,2022-07-10,2025-12-26
4085,4085,Standard,Annual,2024-02-05,2024-12-31
4086,4086,Premium,Annual,2021-05-16,2022-05-16
4087,4087,Standard,Monthly,2020-08-19,2025-01-30
4088,4088,Basic,Quarterly,2020-12-17,2025-03-31
4089,4089,Premium,Quarterly,2024-03-06,2025-03-31
4090,4090,Premium,Monthly,2023-05-06,2025-01-30
4091,4091,Premium,Quarterly,2023-10-03,2025-03-31
4092,4092,Basic,Monthly,2024-12-01,2025-01-30
4093,4093,Basic,Monthly,2021-05-16,2022-05-16
4094,4094,Basic,Quarterly,2022-11-07,2023-11-07
4095,4095,Premium,Quarterly,2024-11-01,2024-12-31
4096,4096,Basic,Monthly,2024-03-06,2025-01-30
4097,4097,Basic,Annual,2020-03-22,2021-03-22
4098,4098,Premium,Monthly,2023-07-05,2025-01-30
4099,4099,Standard,Monthly,2021-05-16,2022-05-16
4100,4100,Standard,Quarterly,2022-09-08,2025-03-31
4101,4101,Basic,Quarterly,2024-12-01,2025-03-31
4102,4102,Standard,Quarterly,2021-12-12,2022-12-12
4103,4103,Basic,Annual,2023-02-05,2025-12-26
4104,4104,Premium,Quarterly,2020-07-20,2025-03-31
4105,4105,Basic,Monthly,2020-06-20,2021-06-20
4106,4106,Basic,Annual,2022-11-07,2023-11-07
4107,4107,Standard,Quarterly,2021-04-16,2022-04-16
4108,4108,Premium,Annual,2024-09-02,2024-12-31
4109,4109,Standard,Annual,2024-03-06,2025-12-26
4110,4110,Basic,Annual,2021-04-16,2022-04-16
4111,4111,Standard,Monthly,2022-03-12,2023-03-12
4112,4112,Premium,Monthly,2020-10-18,2021-10-18
4113,4113,Standard,Monthly,2021-04-16,2025-01-30
4114,4114,Premium,Annual,2021-07-15,2025-12-26
4115,4115,Standard,Quarterly,2020-10-18,2021-10-18
4116,4116,Premium,Quarterly,2020-03-22,2021-03-22
4117,4117,Basic,Monthly,2020-02-21,2025-01-30
4118,4118,Premium,Monthly,2020-08-19,2025-01-30
4119,4119,Basic,Quarterly,2022-08-09,2023-08-09
4120,4120,Premium,Annual,2020-06-20,2021-06-20
4121,4121,Standard,Annual,2020-07-20,2021-07-20
4122,4122,Basic,Monthly,2024-09-02,2025-01-30
4123,4123,Standard,Annual,2020-05-21,2025-12-26
4124,4124,Basic,Monthly,2020-07-20,2021-07-20
4125,4125,Standard,Quarterly,2021-07-15,2022-07-15
4126,4126,Standard,Annual,2020-03-22,2021-03-22
4127,4127,Basic,Monthly,2020-01-22,2021-01-21
4128,4128,Premium,Quarterly,2023-07-05,2024-07-04
4129,4129,Standard,Annual,2022-04-11,2023-04-11
4130,4130,Premium,Quarterly,2022-02-10,2023-02-10
4131,4131,Premium,Quarterly,2021-05-16,2025-03-31
4132,4132,Premium,Quarterly,2023-07-05,2025-03-31
4133,4133,Standard,Monthly,2024-06-04,2025-01-30
4134,4134,Basic,Quarterly,2020-06-20,2025-03-31
4135,4135,Basic,Annual,2021-09-13,2025-12-26
4136,4136,Basic,Monthly,2020-09-18,2025-01-30
4137,4137,Premium,Annual,2023-05-06,2025-12-26
4138,4138,Premium,Monthly,2020-09-18,2021-09-18
4139,4139,Standard,Monthly,2024-04-05,2025-01-30
4140,4140,Premium,Monthly,2023-08-04,2024-08-03
4141,4141,Premium,Annual,2024-10-02,2025-12-26
4142,4142,Premium,Monthly,2020-12-17,2025-01-30
4143,4143,Premium,Quarterly,2020-11-17,2021-11-17
4144,4144,Standard,Monthly,2023-01-06,2025-01-30
4145,4145,Premium,Quarterly,2024-05-05,2025-03-31
4146,4146,Basic,Annual,2022-07-10,2023-07-10
4147,4147,Basic,Monthly,2020-02-21,2021-02-20
4148,4148,Basic,Annual,2024-10-02,2024-12-31
4149,4149,Basic,Quarterly,2021-05-16,2025-03-31
4150,4150,Basic,Annual,2021-05-16,2025-12-26
4151,4151,Premium,Monthly,2022-04-11,2023-04-11
4152,4152,Standard,Quarterly,2024-11-01,2025-03-31
4153,4153,Premium,Annual,2020-10-18,2025-12-26
4154,4154,Standard,Monthly,2024-09-02,2025-01-30
4155,4155,Premium,Monthly,2021-03-17,2025-01-30
4156,4156,Standard,Annual,2020-06-20,2025-12-26
4157,4157,Premium,Monthly,2024-08-03,2025-01-30
4158,4158,Premium,Annual,2022-12-07,2025-12-26
4159,4159,Basic,Monthly,2021-06-15,2022-06-15
4160,4160,Basic,Quarterly,2024-10-02,2025-03-31
4161,4161,Premium,Quarterly,2020-12-17,2021-12-17
4162,4162,Basic,Quarterly,2024-04-05,2025-03-31
4163,4163,Basic,Annual,2023-01-06,2024-01-06
4164,4164,Premium,Monthly,2022-12-07,2023-12-07
4165,4165,Basic,Monthly,2024-06-04,2025-01-30
4166,4166,Premium,Monthly,2022-04-11,2025-01-30
4167,4167,Basic,Quarterly,2024-01-06,2024-12-31
4168,4168,Premium,Monthly,2021-05-16,2025-01-30
4169,4169,Basic,Quarterly,2020-06-20,2025-03-31
4170,4170,Standard,Quarterly,2022-09-08,2025-03-31
4171,4171,Standard,Annual,2021-09-13,2022-09-13
4172,4172,Premium,Quarterly,2024-09-02,2025-03-31
4173,4173,Premium,Annual,2023-04-06,2025-12-26
4174,4174,Basic,Quarterly,2024-04-05,2024-12-31
4175,4175,Basic,Annual,2021-11-12,2022-11-12
4176,4176,Premium,Quarterly,2024-12-01,2025-03-31
4177,4177,Basic,Quarterly,2024-02-05,2024-12-31
4178,4178,Standard,Monthly,2024-10-02,2024-12-31
4179,4179,Basic,Quarterly,2022-01-11,2023-01-11
4180,4180,Premium,Annual,2020-01-22,2021-01-21
4181,4181,Premium,Annual,2024-06-04,2025-12-26
4182,4182,Standard,Quarterly,2020-06-20,2025-03-31
4183,4183,Basic,Annual,2021-09-13,2025-12-26
4184,4184,Standard,Annual,2023-07-05,2025-12-26
4185,4185,Basic,Monthly,2023-06-05,2025-01-30
4186,4186,Basic,Monthly,2024-06-04,2024-12-31
4187,4187,Basic,Monthly,2020-02-21,2025-01-30
4188,4188,Basic,Quarterly,2020-01-22,2021-01-21
4189,4189,Basic,Annual,2021-11-12,2022-11-12
4190,4190,Basic,Monthly,2021-08-14,2022-08-14
4191,4191,Premium,Monthly,2022-09-08,2025-01-30
4192,4192,Standard,Quarterly,2023-01-06,2024-01-06
4193,4193,Premium,Monthly,2021-10-13,2022-10-13
4194,4194,Basic,Quarterly,2023-06-05,2025-03-31
4195,4195,Standard,Monthly,2023-12-02,2025-01-30
4196,4196,Premium,Monthly,2021-04-16,2025-01-30
4197,4197,Standard,Quarterly,2024-05-05,2025-03-31
4198,4198,Premium,Monthly,2020-09-18,2021-09-18
4199,4199,Basic,Quarterly,2024-01-06,2025-03-31
4200,4200,Basic,Monthly,2021-06-15,2025-01-30
4201,4201,Standard,Quarterly,2023-04-06,2025-03-31
4202,4202,Basic,Monthly,2024-09-02,2024-12-31
4203,4203,Premium,Annual,2022-02-10,2023-02-10
4204,4204,Premium,Quarterly,2024-08-03,2025-03-31
4205,4205,Basic,Annual,2022-02-10,2023-02-10
4206,4206,Premium,Annual,2022-02-10,2023-02-10
4207,4207,Standard,Annual,2022-11-07,2023-11-07
4208,4208,Premium,Annual,2021-07-15,2022-07-15
4209,4209,Premium,Annual,2020-02-21,2025-12-26
4210,4210,Standard,Monthly,2022-01-11,2025-01-30
4211,4211,Basic,Annual,2023-12-02,2025-12-26
4212,4212,Standard,Annual,2021-03-17,2022-03-17
4213,4213,Standard,Monthly,2024-01-06,2025-01-30
4214,4214,Basic,Monthly,2022-03-12,2023-03-12
4215,4215,Standard,Quarterly,2021-11-12,2025-03-31
4216,4216,Standard,Annual,2023-02-05,2025-12-26
4217,4217,Standard,Annual,2021-08-14,2022-08-14
4218,4218,Premium,Annual,2021-11-12,2025-12-26
4219,4219,Premium,Annual,2022-07-10,2025-12-26
4220,4220,Premium,Annual,2024-06-04,2024-12-31
4221,4221,Basic,Annual,2022-08-09,2025-12-26
4222,4222,Premium,Quarterly,2024-02-05,2025-03-31
4223,4223,Premium,Quarterly,2021-11-12,2022-11-12
4224,4224,Standard,Annual,2024-02-05,2024-12-31
4225,4225,Standard,Quarterly,2021-09-13,2025-03-31
4226,4226,Premium,Quarterly,2021-03-17,2025-03-31
4227,4227,Basic,Monthly,2023-04-06,2025-01-30
4228,4228,Basic,Monthly,2022-09-08,2023-09-08
4229,4229,Premium,Monthly,2022-03-12,2023-03-12
4230,4230,Standard,Quarterly,2020-02-21,2025-03-31
4231,4231,Premium,Quarterly,2020-09-18,2021-09-18
4232,4232,Standard,Annual,2024-05-05,2025-12-26
4233,4233,Basic,Annual,2023-09-03,2025-12-26
4234,4234,Standard,Annual,2023-04-06,2024-04-05
4235,4235,Basic,Annual,2023-12-02,2024-12-01
4236,4236,Standard,Quarterly,2020-01-22,2021-01-21
4237,4237,Basic,Quarterly,2020-06-20,2025-03-31
4238,4238,Basic,Quarterly,2024-07-04,2024-12-31
4239,4239,Standard,Monthly,2022-02-10,2025-01-30
4240,4240,Basic,Monthly,2023-12-02,2025-01-30
4241,4241,Premium,Monthly,2024-07-04,2024-12-31
4242,4242,Basic,Quarterly,2024-11-01,2025-03-31
4243,4243,Premium,Monthly,2021-01-16,2022-01-16
4244,4244,Premium,Monthly,2021-06-15,2022-06-15
4245,4245,Basic,Quarterly,2021-11-12,2022-11-12
4246,4246,Premium,Monthly,2024-09-02,2025-01-30
4247,4247,Standard,Monthly,2022-08-09,2025-01-30
4248,4248,Basic,Annual,2021-08-14,2025-12-26
4249,4249,Standard,Annual,2022-07-10,2023-07-10
4250,4250,Standard,Quarterly,2020-03-22,2021-03-22
4251,4251,Standard,Annual,2020-03-22,2025-12-26
4252,4252,Standard,Annual,2021-07-15,2022-07-15
4253,4253,Basic,Monthly,2023-08-04,2024-08-03
4254,4254,Basic,Quarterly,2022-02-10,2025-03-31
