activity_id,customer_id,activity_month,logins,support_calls
26124,4185,2024-08,20,1
26125,4185,2024-09,9,1
26126,4185,2024-10,16,1
26127,4185,2024-11,1,1
26128,4185,2024-12,11,1
26129,4186,2024-07,62,1
26130,4186,2024-08,61,1
26131,4186,2024-09,49,1
26132,4186,2024-10,57,1
26133,4186,2024-11,67,1
26134,4186,2024-12,65,1
26135,4187,2024-01,6,0
26136,4187,2024-02,13,0
26137,4187,2024-03,0,0
26138,4187,2024-04,0,0
26139,4187,2024-05,2,0
26140,4187,2024-06,0,0
26141,4187,2024-07,2,1
26142,4187,2024-08,8,0
26143,4187,2024-09,2,0
26144,4187,2024-10,0,0
26145,4187,2024-11,5,0
26146,4187,2024-12,1,0
26147,4191,2024-01,27,1
26148,4191,2024-02,34,1
26149,4191,2024-03,29,1
26150,4191,2024-04,36,1
26151,4191,2024-05,35,0
26152,4191,2024-06,30,0
26153,4191,2024-07,39,1
26154,4191,2024-08,32,0
26155,4191,2024-09,44,1
26156,4191,2024-10,38,0
26157,4191,2024-11,36,1
26158,4191,2024-12,44,1
26159,4192,2024-01,47,0
26160,4194,2024-01,57,0
26161,4194,2024-02,55,0
26162,4194,2024-03,54,0
26163,4194,2024-04,58,0
26164,4194,2024-05,63,0
26165,4194,2024-06,38,0
26166,4194,2024-07,65,0
26167,4194,2024-08,50,0
26168,4194,2024-09,56,0
26169,4194,2024-10,47,0
26170,4194,2024-11,63,0
26171,4194,2024-12,49,0
26172,4195,2024-01,25,1
26173,4195,2024-02,18,1
26174,4195,2024-03,19,0
26175,4195,2024-04,13,0
26176,4195,2024-05,26,0
26177,4195,2024-06,19,1
26178,4195,2024-07,23,1
26179,4195,2024-08,9,1
26180,4195,2024-09,15,1
26181,4195,2024-10,21,1
26182,4195,2024-11,12,0
26183,4195,2024-12,21,1
26184,4196,2024-01,18,0
26185,4196,2024-02,18,0
26186,4196,2024-03,24,0
26187,4196,2024-04,22,0
26188,4196,2024-05,16,0
26189,4196,2024-06,27,0
26190,4196,2024-07,24,0
26191,4196,2024-08,11,0
26192,4196,2024-09,20,0
26193,4196,2024-10,23,0
26194,4196,2024-11,21,1
26195,4196,2024-12,5,0
26196,4197,2024-06,58,1
26197,4197,2024-07,61,0
26198,4197,2024-08,57,0
26199,4197,2024-09,58,0
26200,4197,2024-10,63,0
26201,4197,2024-11,50,1
26202,4197,2024-12,61,0
26203,4199,2024-02,53,1
26204,4199,2024-03,43,0
26205,4199,2024-04,55,1
26206,4199,2024-05,61,1
26207,4199,2024-06,53,0
26208,4199,2024-07,54,1
26209,4199,2024-08,46,1
26210,4199,2024-09,48,1
26211,4199,2024-10,46,1
26212,4199,2024-11,53,0
26213,4199,2024-12,49,1
26214,4200,2024-01,21,0
26215,4200,2024-02,27,0
26216,4200,2024-03,32,0
26217,4200,2024-04,23,0
26218,4200,2024-05,16,0
26219,4200,2024-06,24,0
26220,4200,2024-07,24,0
26221,4200,2024-08,28,0
26222,4200,2024-09,22,0
26223,4200,2024-10,28,0
26224,4200,2024-11,27,0
26225,4200,2024-12,22,0
26226,4201,2024-01,26,0
26227,4201,2024-02,26,0
26228,4201,2024-03,16,0
26229,4201,2024-04,26,0
26230,4201,2024-05,21,0
26231,4201,2024-06,20,0
26232,4201,2024-07,21,0
26233,4201,2024-08,28,0
26234,4201,2024-09,28,0
26235,4201,2024-10,24,0
26236,4201,2024-11,23,0
26237,4201,2024-12,21,0
26238,4202,2024-10,17,0
26239,4202,2024-11,0,0
26240,4202,2024-12,1,1
26241,4204,2024-09,53,0
26242,4204,2024-10,47,1
26243,4204,2024-11,57,0
26244,4204,2024-12,44,0
26245,4209,2024-01,38,0
26246,4209,2024-02,39,0
26247,4209,2024-03,36,0
26248,4209,2024-04,47,0
26249,4209,2024-05,35,0
26250,4209,2024-06,37,1
26251,4209,2024-07,38,0
26252,4209,2024-08,46,1
26253,4209,2024-09,49,1
26254,4209,2024-10,44,0
26255,4209,2024-11,35,1
26256,4209,2024-12,38,1
26257,4210,2024-01,67,1
26258,4210,2024-02,60,0
26259,4210,2024-03,52,0
26260,4210,2024-04,70,0
26261,4210,2024-05,57,0
26262,4210,2024-06,59,0
26263,4210,2024-07,56,0
26264,4210,2024-08,55,0
26265,4210,2024-09,66,0
26266,4210,2024-10,60,1
26267,4210,2024-11,61,0
26268,4210,2024-12,53,0
26269,4211,2024-01,6,1
26270,4211,2024-02,4,0
26271,4211,2024-03,3,0
26272,4211,2024-04,10,0
26273,4211,2024-05,6,0
26274,4211,2024-06,11,1
26275,4211,2024-07,11,0
26276,4211,2024-08,5,0
26277,4211,2024-09,10,0
26278,4211,2024-10,5,0
26279,4211,2024-11,4,0
26280,4211,2024-12,2,1
26281,4213,2024-02,24,0
26282,4213,2024-03,20,1
26283,4213,2024-04,30,1
26284,4213,2024-05,32,1
26285,4213,2024-06,26,0
26286,4213,2024-07,25,1
26287,4213,2024-08,24,1
26288,4213,2024-09,35,1
26289,4213,2024-10,33,0
26290,4213,2024-11,22,0
26291,4213,2024-12,23,1
26292,4215,2024-01,19,0
26293,4215,2024-02,12,0
26294,4215,2024-03,9,0
26295,4215,2024-04,11,0
26296,4215,2024-05,16,0
26297,4215,2024-06,13,0
26298,4215,2024-07,25,0
26299,4215,2024-08,10,0
26300,4215,2024-09,11,0
26301,4215,2024-10,8,0
26302,4215,2024-11,14,0
26303,4215,2024-12,16,0
26304,4216,2024-01,27,1
26305,4216,2024-02,27,1
26306,4216,2024-03,24,0
26307,4216,2024-04,22,1
26308,4216,2024-05,30,1
26309,4216,2024-06,23,1
26310,4216,2024-07,31,1
26311,4216,2024-08,20,1
26312,4216,2024-09,24,1
26313,4216,2024-10,38,0
26314,4216,2024-11,38,0
26315,4216,2024-12,21,1
26316,4218,2024-01,8,0
26317,4218,2024-02,10,0
26318,4218,2024-03,7,0
26319,4218,2024-04,1,0
26320,4218,2024-05,0,0
26321,4218,2024-06,2,0
26322,4218,2024-07,4,0
26323,4218,2024-08,3,1
26324,4218,2024-09,4,0
26325,4218,2024-10,0,1
26326,4218,2024-11,0,0
26327,4218,2024-12,0,0
26328,4219,2024-01,54,0
26329,4219,2024-02,45,0
26330,4219,2024-03,48,0
26331,4219,2024-04,51,0
26332,4219,2024-05,47,1
26333,4219,2024-06,44,0
26334,4219,2024-07,51,0
26335,4219,2024-08,41,1
26336,4219,2024-09,53,0
26337,4219,2024-10,53,0
26338,4219,2024-11,47,0
26339,4219,2024-12,47,1
26340,4220,2024-07,1,0
26341,4220,2024-08,4,1
26342,4220,2024-09,4,0
26343,4220,2024-10,4,0
26344,4220,2024-11,13,1
26345,4220,2024-12,0,0
26346,4221,2024-01,11,0
26347,4221,2024-02,19,0
26348,4221,2024-03,26,0
26349,4221,2024-04,11,0
26350,4221,2024-05,21,0
26351,4221,2024-06,10,0
26352,4221,2024-07,14,0
26353,4221,2024-08,16,0
26354,4221,2024-09,12,0
26355,4221,2024-10,13,0
26356,4221,2024-11,9,0
26357,4221,2024-12,19,0
26358,4222,2024-03,0,0
26359,4222,2024-04,0,0
26360,4222,2024-05,0,0
26361,4222,2024-06,0,0
26362,4222,2024-07,4,0
26363,4222,2024-08,4,0
26364,4222,2024-09,16,0
26365,4222,2024-10,2,0
26366,4222,2024-11,3,0
26367,4222,2024-12,10,0
26368,4224,2024-03,3,1
26369,4224,2024-04,1,0
26370,4224,2024-05,1,0
26371,4224,2024-06,2,0
26372,4224,2024-07,6,0
26373,4224,2024-08,8,1
26374,4224,2024-09,7,0
26375,4224,2024-10,4,0
26376,4224,2024-11,3,1
26377,4224,2024-12,12,0
26378,4225,2024-01,13,1
26379,4225,2024-02,19,0
26380,4225,2024-03,21,0
26381,4225,2024-04,21,0
26382,4225,2024-05,12,0
26383,4225,2024-06,30,0
26384,4225,2024-07,24,0
26385,4225,2024-08,21,1
26386,4225,2024-09,10,1
26387,4225,2024-10,20,0
26388,4225,2024-11,4,0
26389,4225,2024-12,14,1
26390,4226,2024-01,24,0
26391,4226,2024-02,21,1
26392,4226,2024-03,31,0
26393,4226,2024-04,24,1
26394,4226,2024-05,19,0
26395,4226,2024-06,27,1
26396,4226,2024-07,25,1
26397,4226,2024-08,15,0
26398,4226,2024-09,30,1
26399,4226,2024-10,24,1
26400,4226,2024-11,28,1
26401,4226,2024-12,26,1
26402,4227,2024-01,32,0
26403,4227,2024-02,36,0
26404,4227,2024-03,33,0
26405,4227,2024-04,35,0
26406,4227,2024-05,37,0
26407,4227,2024-06,34,1
26408,4227,2024-07,36,0
26409,4227,2024-08,32,0
26410,4227,2024-09,31,0
26411,4227,2024-10,37,0
26412,4227,2024-11,41,0
26413,4227,2024-12,31,0
26414,4230,2024-01,31,0
26415,4230,2024-02,22,1
26416,4230,2024-03,39,0
26417,4230,2024-04,35,0
26418,4230,2024-05,27,0
26419,4230,2024-06,28,0
26420,4230,2024-07,36,0
26421,4230,2024-08,30,0
26422,4230,2024-09,33,0
26423,4230,2024-10,25,0
26424,4230,2024-11,32,0
26425,4230,2024-12,29,0
26426,4232,2024-06,47,0
26427,4232,2024-07,44,0
26428,4232,2024-08,44,0
26429,4232,2024-09,46,0
26430,4232,2024-10,43,1
26431,4232,2024-11,57,0
26432,4232,2024-12,40,1
26433,4233,2024-01,62,0
26434,4233,2024-02,61,0
26435,4233,2024-03,63,1
26436,4233,2024-04,47,0
26437,4233,2024-05,51,1
26438,4233,2024-06,57,0
26439,4233,2024-07,64,1
26440,4233,2024-08,58,0
26441,4233,2024-09,58,0
26442,4233,2024-10,60,1
26443,4233,2024-11,55,0
26444,4233,2024-12,62,0
26445,4234,2024-01,20,0
26446,4234,2024-02,22,0
26447,4234,2024-03,27,0
26448,4235,2024-01,26,1
26449,4235,2024-02,28,0
26450,4235,2024-03,23,0
26451,4235,2024-04,21,1
26452,4235,2024-05,27,0
26453,4235,2024-06,28,0
26454,4235,2024-07,31,0
26455,4235,2024-08,30,1
26456,4235,2024-09,29,1
26457,4235,2024-10,36,1
26458,4235,2024-11,26,1
26459,4237,2024-01,47,1
26460,4237,2024-02,49,1
26461,4237,2024-03,42,1
26462,4237,2024-04,51,1
26463,4237,2024-05,48,1
26464,4237,2024-06,48,1
26465,4237,2024-07,50,1
26466,4237,2024-08,49,0
26467,4237,2024-09,50,1
26468,4237,2024-10,46,1
26469,4237,2024-11,55,1
26470,4237,2024-12,40,1
26471,4238,2024-08,12,1
26472,4238,2024-09,13,0
26473,4238,2024-10,12,0
26474,4238,2024-11,7,1
26475,4238,2024-12,24,0
26476,4239,2024-01,33,1
26477,4239,2024-02,26,0
26478,4239,2024-03,33,1
26479,4239,2024-04,29,0
26480,4239,2024-05,28,1
26481,4239,2024-06,25,0
26482,4239,2024-07,30,0
26483,4239,2024-08,26,1
26484,4239,2024-09,25,0
26485,4239,2024-10,34,0
26486,4239,2024-11,25,0
26487,4239,2024-12,37,1
26488,4240,2024-01,26,0
26489,4240,2024-02,22,0
26490,4240,2024-03,32,0
26491,4240,2024-04,27,0
26492,4240,2024-05,22,0
26493,4240,2024-06,31,0
26494,4240,2024-07,23,0
26495,4240,2024-08,20,0
26496,4240,2024-09,33,0
26497,4240,2024-10,37,0
26498,4240,2024-11,28,0
26499,4240,2024-12,36,0
26500,4241,2024-08,10,0
26501,4241,2024-09,9,0
26502,4241,2024-10,5,0
26503,4241,2024-11,3,0
26504,4241,2024-12,7,0
26505,4242,2024-11,25,1
26506,4242,2024-12,15,0
26507,4246,2024-10,14,0
26508,4246,2024-11,15,0
26509,4246,2024-12,14,1
26510,4247,2024-01,0,0
26511,4247,2024-02,0,0
26512,4247,2024-03,2,0
26513,4247,2024-04,2,0
26514,4247,2024-05,1,0
26515,4247,2024-06,7,0
26516,4247,2024-07,0,0
26517,4247,2024-08,5,0
26518,4247,2024-09,0,0
26519,4247,2024-10,3,0
26520,4247,2024-11,0,0
26521,4247,2024-12,0,0
26522,4248,2024-01,27,1
26523,4248,2024-02,20,0
26524,4248,2024-03,20,0
26525,4248,2024-04,32,0
26526,4248,2024-05,20,0
26527,4248,2024-06,27,0
26528,4248,2024-07,35,1
26529,4248,2024-08,28,1
26530,4248,2024-09,28,1
26531,4248,2024-10,24,0
26532,4248,2024-11,24,1
26533,4248,2024-12,27,0
26534,4251,2024-01,50,0
26535,4251,2024-02,65,0
26536,4251,2024-03,61,1
26537,4251,2024-04,51,1
26538,4251,2024-05,65,0
26539,4251,2024-06,63,0
26540,4251,2024-07,62,0
26541,4251,2024-08,71,0
26542,4251,2024-09,60,1
26543,4251,2024-10,67,0
26544,4251,2024-11,60,0
26545,4251,2024-12,62,0
26546,4253,2024-01,33,1
26547,4253,2024-02,26,0
26548,4253,2024-03,26,0
26549,4253,2024-04,35,1
26550,4253,2024-05,34,1
26551,4253,2024-06,30,0
26552,4253,2024-07,34,0
26553,4254,2024-01,6,0
26554,4254,2024-02,10,0
26555,4254,2024-03,0,0
26556,4254,2024-04,5,0
26557,4254,2024-05,12,0
26558,4254,2024-06,7,0
26559,4254,2024-07,0,0
26560,4254,2024-08,4,1
26561,4254,2024-09,4,1
26562,4254,2024-10,7,0
26563,4254,2024-11,4,0
26564,4254,2024-12,6,0
26565,4256,2024-01,51,0
26566,4256,2024-02,40,0
26567,4256,2024-03,39,1
26568,4256,2024-04,49,1
26569,4256,2024-05,45,0
26570,4256,2024-06,50,1
26571,4256,2024-07,51,0
26572,4256,2024-08,36,1
26573,4256,2024-09,41,0
26574,4256,2024-10,45,1
26575,4256,2024-11,40,1
26576,4256,2024-12,43,1
26577,4258,2024-01,51,1
26578,4258,2024-02,55,1
26579,4258,2024-03,53,0
26580,4258,2024-04,59,1
26581,4258,2024-05,62,1
26582,4258,2024-06,60,0
26583,4258,2024-07,70,1
26584,4258,2024-08,62,0
26585,4258,2024-09,62,1
26586,4258,2024-10,57,1
26587,4258,2024-11,56,1
26588,4258,2024-12,64,1
26589,4259,2024-03,48,0
26590,4259,2024-04,50,0
26591,4259,2024-05,49,0
26592,4259,2024-06,52,0
26593,4259,2024-07,54,0
26594,4259,2024-08,55,0
26595,4259,2024-09,48,0
26596,4259,2024-10,50,0
26597,4259,2024-11,51,0
26598,4259,2024-12,57,0
26599,4260,2024-10,49,1
26600,4260,2024-11,58,1
26601,4260,2024-12,54,1
26602,4261,2024-01,49,1
26603,4261,2024-02,47,1
26604,4261,2024-03,54,0
26605,4261,2024-04,39,0
26606,4261,2024-05,51,0
26607,4261,2024-06,42,1
26608,4261,2024-07,48,1
26609,4261,2024-08,50,0
26610,4261,2024-09,49,1
26611,4261,2024-10,55,0
26612,4261,2024-11,58,1
26613,4261,2024-12,61,1
26614,4262,2024-11,1,0
26615,4262,2024-12,7,0
26616,4265,2024-01,59,0
26617,4265,2024-02,49,0
26618,4265,2024-03,58,0
26619,4265,2024-04,41,0
26620,4265,2024-05,53,0
26621,4265,2024-06,60,0
26622,4265,2024-07,52,0
26623,4265,2024-08,51,0
26624,4265,2024-09,51,0
26625,4265,2024-10,59,0
26626,4265,2024-11,44,0
26627,4265,2024-12,50,0
26628,4268,2024-01,32,1
26629,4268,2024-02,29,0
26630,4268,2024-03,33,1
26631,4268,2024-04,31,1
26632,4268,2024-05,25,0
26633,4268,2024-06,30,0
26634,4268,2024-07,21,0
26635,4268,2024-08,17,0
26636,4268,2024-09,24,0
26637,4268,2024-10,28,0
26638,4268,2024-11,23,0
26639,4268,2024-12,28,1
26640,4269,2024-01,50,0
26641,4269,2024-02,40,1
26642,4269,2024-03,47,0
26643,4269,2024-04,54,0
26644,4269,2024-05,52,1
26645,4269,2024-06,46,0
26646,4269,2024-07,53,1
26647,4269,2024-08,58,0
26648,4269,2024-09,47,1
26649,4269,2024-10,53,0
26650,4269,2024-11,52,0
26651,4269,2024-12,47,1
26652,4270,2024-01,12,1
26653,4270,2024-02,26,1
26654,4270,2024-03,23,1
26655,4270,2024-04,16,1
26656,4270,2024-05,24,1
26657,4270,2024-06,20,0
26658,4270,2024-07,24,1
26659,4270,2024-08,9,1
26660,4270,2024-09,15,0
26661,4270,2024-10,25,1
26662,4271,2024-01,63,1
26663,4271,2024-02,48,0
26664,4271,2024-03,47,1
26665,4271,2024-04,53,1
26666,4271,2024-05,51,1
26667,4271,2024-06,52,1
26668,4271,2024-07,39,0
26669,4271,2024-08,48,0
26670,4271,2024-09,54,1
26671,4271,2024-10,38,1
26672,4271,2024-11,41,1
26673,4271,2024-12,41,1
26674,4272,2024-01,43,1
26675,4272,2024-02,35,0
26676,4272,2024-03,33,0
26677,4272,2024-04,40,0
26678,4272,2024-05,33,0
26679,4272,2024-06,42,0
26680,4272,2024-07,52,1
26681,4272,2024-08,38,0
26682,4272,2024-09,30,0
26683,4272,2024-10,37,0
26684,4272,2024-11,42,0
26685,4272,2024-12,41,0
26686,4273,2024-01,54,1
26687,4273,2024-02,47,1
26688,4273,2024-03,48,1
26689,4273,2024-04,37,1
26690,4273,2024-05,53,1
26691,4273,2024-06,43,1
26692,4273,2024-07,51,1
26693,4273,2024-08,45,1
26694,4273,2024-09,49,1
26695,4273,2024-10,54,1
26696,4273,2024-11,47,1
26697,4273,2024-12,46,1
26698,4275,2024-01,58,1
26699,4275,2024-02,54,1
26700,4275,2024-03,53,1
26701,4275,2024-04,67,1
26702,4275,2024-05,48,1
26703,4275,2024-06,61,1
26704,4275,2024-07,57,1
26705,4275,2024-08,53,1
26706,4275,2024-09,59,1
26707,4275,2024-10,58,1
26708,4275,2024-11,64,1
26709,4275,2024-12,52,1
26710,4276,2024-01,19,0
26711,4276,2024-02,27,0
26712,4276,2024-03,20,1
26713,4276,2024-04,24,0
26714,4276,2024-05,28,0
26715,4276,2024-06,24,1
26716,4276,2024-07,18,0
26717,4276,2024-08,20,0
26718,4276,2024-09,28,0
26719,4276,2024-10,22,0
26720,4276,2024-11,20,0
26721,4276,2024-12,23,1
26722,4279,2024-01,49,0
26723,4279,2024-02,54,1
26724,4279,2024-03,55,1
26725,4279,2024-04,55,0
26726,4279,2024-05,54,0
26727,4279,2024-06,54,1
26728,4279,2024-07,55,0
26729,4279,2024-08,63,0
26730,4279,2024-09,44,0
26731,4279,2024-10,59,0
26732,4279,2024-11,55,0
26733,4279,2024-12,55,0
26734,4280,2024-04,0,0
26735,4280,2024-05,4,0
26736,4280,2024-06,6,0
26737,4280,2024-07,0,1
26738,4280,2024-08,12,0
26739,4280,2024-09,2,0
26740,4280,2024-10,2,1
26741,4280,2024-11,0,0
26742,4280,2024-12,0,0
26743,4281,2024-01,66,0
26744,4281,2024-02,60,0
26745,4281,2024-03,62,1
26746,4281,2024-04,57,0
26747,4281,2024-05,69,0
26748,4281,2024-06,59,0
26749,4281,2024-07,65,0
26750,4281,2024-08,59,0
26751,4281,2024-09,61,0
26752,4281,2024-10,61,1
26753,4281,2024-11,64,0
26754,4281,2024-12,63,0
26755,4282,2024-08,17,1
26756,4282,2024-09,25,1
26757,4282,2024-10,15,0
26758,4282,2024-11,14,1
26759,4282,2024-12,18,1
26760,4283,2024-01,57,1
26761,4283,2024-02,50,1
26762,4283,2024-03,55,1
26763,4284,2024-01,3,1
26764,4285,2024-10,16,1
26765,4285,2024-11,22,1
26766,4285,2024-12,13,0
26767,4287,2024-06,31,0
26768,4287,2024-07,39,0
26769,4287,2024-08,34,0
26770,4287,2024-09,50,0
26771,4287,2024-10,38,0
26772,4287,2024-11,43,0
26773,4287,2024-12,31,0
26774,4288,2024-01,32,1
26775,4288,2024-02,24,1
26776,4288,2024-03,29,1
26777,4288,2024-04,26,1
26778,4288,2024-05,35,0
26779,4288,2024-06,31,1
26780,4289,2024-01,16,0
26781,4289,2024-02,22,0
26782,4289,2024-03,16,0
26783,4289,2024-04,21,1
26784,4289,2024-05,25,0
26785,4289,2024-06,16,1
26786,4289,2024-07,17,1
26787,4289,2024-08,20,1
26788,4289,2024-09,23,1
26789,4289,2024-10,16,0
26790,4289,2024-11,12,1
26791,4289,2024-12,20,1
26792,4292,2024-01,20,0
26793,4292,2024-02,22,0
26794,4292,2024-03,21,0
26795,4292,2024-04,19,1
26796,4292,2024-05,19,1
26797,4292,2024-06,21,1
26798,4292,2024-07,10,1
26799,4292,2024-08,24,0
26800,4292,2024-09,20,1
26801,4292,2024-10,13,1
26802,4292,2024-11,18,1
26803,4292,2024-12,24,1
26804,4293,2024-05,37,0
26805,4293,2024-06,32,1
26806,4293,2024-07,29,1
26807,4293,2024-08,48,1
26808,4293,2024-09,27,0
26809,4293,2024-10,37,0
26810,4293,2024-11,33,0
26811,4293,2024-12,41,1
26812,4295,2024-03,27,1
26813,4295,2024-04,42,0
26814,4295,2024-05,33,1
26815,4295,2024-06,32,1
26816,4295,2024-07,32,1
26817,4295,2024-08,31,0
26818,4295,2024-09,32,1
26819,4295,2024-10,37,0
26820,4295,2024-11,25,0
26821,4295,2024-12,30,0
26822,4297,2024-02,33,0
26823,4297,2024-03,25,0
26824,4297,2024-04,23,0
26825,4297,2024-05,19,0
26826,4297,2024-06,20,0
26827,4297,2024-07,30,0
26828,4297,2024-08,21,0
26829,4297,2024-09,30,0
26830,4297,2024-10,21,0
26831,4297,2024-11,25,0
26832,4297,2024-12,25,0
26833,4299,2024-01,56,0
26834,4299,2024-02,60,0
26835,4299,2024-03,49,0
26836,4299,2024-04,59,0
26837,4299,2024-05,62,0
26838,4299,2024-06,55,0
26839,4299,2024-07,61,0
26840,4299,2024-08,60,0
26841,4299,2024-09,60,0
26842,4299,2024-10,53,0
26843,4299,2024-11,60,1
26844,4299,2024-12,51,0
26845,4301,2024-01,46,1
26846,4301,2024-02,49,0
26847,4301,2024-03,51,0
26848,4301,2024-04,43,1
26849,4301,2024-05,48,1
26850,4301,2024-06,53,0
26851,4301,2024-07,45,1
26852,4301,2024-08,39,0
26853,4301,2024-09,52,0
26854,4301,2024-10,45,0
26855,4301,2024-11,46,1
26856,4301,2024-12,50,1
26857,4302,2024-01,4,0
26858,4302,2024-02,9,0
26859,4302,2024-03,2,0
26860,4302,2024-04,4,1
26861,4302,2024-05,0,1
26862,4302,2024-06,7,0
26863,4302,2024-07,0,0
26864,4302,2024-08,20,0
26865,4302,2024-09,2,1
26866,4302,2024-10,6,0
26867,4302,2024-11,7,1
26868,4302,2024-12,3,0
26869,4303,2024-11,40,0
26870,4303,2024-12,49,0
26871,4304,2024-01,0,1
26872,4304,2024-02,0,0
26873,4304,2024-03,0,1
26874,4304,2024-04,6,1
26875,4304,2024-05,0,0
26876,4304,2024-06,13,1
26877,4304,2024-07,5,0
26878,4304,2024-08,0,1
26879,4304,2024-09,0,0
26880,4304,2024-10,0,1
26881,4304,2024-11,0,1
26882,4304,2024-12,3,1
26883,4306,2024-07,49,1
26884,4306,2024-08,41,0
26885,4306,2024-09,38,0
26886,4306,2024-10,41,0
26887,4306,2024-11,50,1
26888,4306,2024-12,50,1
26889,4307,2024-01,43,0
26890,4307,2024-02,50,0
26891,4307,2024-03,33,0
26892,4307,2024-04,40,0
26893,4307,2024-05,44,0
26894,4307,2024-06,45,0
26895,4307,2024-07,46,0
26896,4307,2024-08,45,1
26897,4307,2024-09,48,0
26898,4307,2024-10,45,0
26899,4307,2024-11,36,0
26900,4307,2024-12,39,0
26901,4308,2024-02,45,0
26902,4308,2024-03,58,0
26903,4308,2024-04,59,0
26904,4308,2024-05,47,0
26905,4308,2024-06,52,0
26906,4308,2024-07,45,1
26907,4308,2024-08,53,0
26908,4308,2024-09,49,1
26909,4308,2024-10,48,0
26910,4308,2024-11,53,1
26911,4308,2024-12,63,1
26912,4309,2024-01,57,0
26913,4309,2024-02,52,0
26914,4309,2024-03,53,0
26915,4309,2024-04,63,0
26916,4309,2024-05,60,0
26917,4309,2024-06,52,0
26918,4309,2024-07,56,0
26919,4309,2024-08,49,1
26920,4309,2024-09,54,1
26921,4309,2024-10,57,1
26922,4309,2024-11,59,0
26923,4309,2024-12,50,0
26924,4310,2024-01,65,0
26925,4311,2024-09,26,1
26926,4311,2024-10,24,0
26927,4311,2024-11,35,0
26928,4311,2024-12,24,0
26929,4314,2024-01,54,0
26930,4314,2024-02,56,0
26931,4314,2024-03,63,0
26932,4314,2024-04,55,0
26933,4314,2024-05,64,1
26934,4314,2024-06,55,0
26935,4314,2024-07,59,0
26936,4314,2024-08,71,1
26937,4314,2024-09,55,0
26938,4314,2024-10,49,0
26939,4314,2024-11,66,0
26940,4314,2024-12,52,1
26941,4319,2024-11,0,0
26942,4319,2024-12,5,0
26943,4320,2024-01,55,0
26944,4320,2024-02,40,1
26945,4320,2024-03,50,0
26946,4320,2024-04,56,1
26947,4320,2024-05,62,1
26948,4320,2024-06,45,0
26949,4320,2024-07,57,0
26950,4320,2024-08,48,1
26951,4320,2024-09,57,1
26952,4320,2024-10,46,0
26953,4320,2024-11,50,1
26954,4320,2024-12,53,1
26955,4321,2024-05,36,0
26956,4321,2024-06,34,0
26957,4321,2024-07,29,0
26958,4321,2024-08,29,0
26959,4321,2024-09,40,0
26960,4321,2024-10,33,0
26961,4321,2024-11,29,0
26962,4321,2024-12,34,0
26963,4322,2024-01,41,1
26964,4322,2024-02,31,1
26965,4322,2024-03,40,1
26966,4322,2024-04,30,0
26967,4322,2024-05,34,1
26968,4322,2024-06,33,1
26969,4322,2024-07,37,1
26970,4322,2024-08,35,1
26971,4322,2024-09,36,1
26972,4322,2024-10,28,0
26973,4322,2024-11,37,0
26974,4322,2024-12,32,0
26975,4323,2024-01,57,0
26976,4323,2024-02,44,0
26977,4323,2024-03,44,0
26978,4323,2024-04,49,0
26979,4323,2024-05,52,0
26980,4323,2024-06,40,0
26981,4323,2024-07,48,0
26982,4323,2024-08,50,1
26983,4323,2024-09,46,0
26984,4323,2024-10,46,1
26985,4323,2024-11,43,0
26986,4323,2024-12,44,0
26987,4324,2024-01,23,0
26988,4324,2024-02,21,0
26989,4324,2024-03,28,1
26990,4324,2024-04,19,0
26991,4324,2024-05,28,0
26992,4324,2024-06,30,0
26993,4324,2024-07,25,0
26994,4324,2024-08,15,0
26995,4324,2024-09,27,0
26996,4324,2024-10,20,0
26997,4324,2024-11,21,0
26998,4324,2024-12,25,0
26999,4326,2024-01,25,0
27000,4326,2024-02,11,0
27001,4326,2024-03,20,0
27002,4326,2024-04,29,0
27003,4326,2024-05,14,0
27004,4326,2024-06,18,0
27005,4326,2024-07,16,1
27006,4326,2024-08,23,0
27007,4326,2024-09,13,1
27008,4326,2024-10,12,1
27009,4326,2024-11,24,0
27010,4326,2024-12,21,0
27011,4329,2024-01,42,1
27012,4330,2024-01,17,1
27013,4330,2024-02,11,1
27014,4330,2024-03,22,0
27015,4330,2024-04,19,1
27016,4330,2024-05,14,1
27017,4330,2024-06,15,0
27018,4330,2024-07,15,0
27019,4330,2024-08,12,1
27020,4331,2024-04,48,1
27021,4331,2024-05,47,0
27022,4331,2024-06,39,1
27023,4331,2024-07,40,1
27024,4331,2024-08,36,0
27025,4331,2024-09,41,0
27026,4331,2024-10,44,0
27027,4331,2024-11,47,0
27028,4331,2024-12,37,0
27029,4334,2024-09,37,0
27030,4334,2024-10,40,1
27031,4334,2024-11,48,0
27032,4334,2024-12,45,0
27033,4335,2024-01,46,0
27034,4335,2024-02,42,0
27035,4335,2024-03,50,0
27036,4335,2024-04,34,0
27037,4335,2024-05,29,0
27038,4335,2024-06,48,1
27039,4335,2024-07,38,0
27040,4335,2024-08,42,1
27041,4335,2024-09,42,0
27042,4335,2024-10,43,1
27043,4335,2024-11,39,0
27044,4335,2024-12,37,1
27045,4339,2024-01,32,1
27046,4339,2024-02,41,1
27047,4339,2024-03,41,1
27048,4339,2024-04,36,1
27049,4339,2024-05,35,0
27050,4339,2024-06,40,1
27051,4339,2024-07,30,1
27052,4339,2024-08,47,1
27053,4339,2024-09,40,0
27054,4339,2024-10,37,1
